Auto,Heating,Concentration,Batch,Sample,Elastic Modulus_mean,Elastic Modulus_std,Yield Strength_mean,Yield Strength_std,Creep Strain_mean,Creep Strain_std,Plateau Slope_mean,Plateau Slope_std,Densification Slope_mean,Densification Slope_std,Changepoint_mean,Changepoint_std,Average Standard Deviation_mean,Average Standard Deviation_std,Coefficient of Variation_mean,Coefficient of Variation_std,Index,Date,Coefficient of Variation,Heating Block Temperature,Mixed,Rest Time (days),Coupon-to-Bath Wait Time (min),Relative Humidity,Nitrogen (Side from drop),Nitrogen (After blade),Formatted_Parameters,Report
True,False,10.0,21,2,45.87195384392433,12.394417825650315,7.497021708428959,6.140281349876041,0.018885475757849365,0.0036147443893536912,41.27780258833568,16.586251829552502,1465.5814615983925,166.51842476522867,0.6557258541634886,0.05111401029457524,61.657984361425456,0.0,0.0879544,0.0,44,2024-09-13,0.0879544,25,False,0,0.0,76,0,0,Index: 44; Auto: True; Heating: False; Concentration: 10.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 76; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID**: 44
- **Synthesis Method**: Automated NIPS process using robotic system
- **Polymer Solution**: 10.0% polysulfone in PolarClean solvent (premixed manually)
- **Processing Conditions**:
  - No heating during solution preparation (ambient temperature of 25??C)
  - No solution rest period (used immediately after preparation)
  - Zero wait time between blade casting and NIPS bath immersion
  - High ambient relative humidity (76%)
  - No nitrogen flow applied at any stage of the process

## Methodology
The experiment utilized our automated robotic system to fabricate polysulfone membranes via non-solvent-induced phase separation. A premixed 10% polysulfone solution in PolarClean was drop-cast onto the substrate and immediately blade-cast without heating. The cast film was then directly immersed into the non-solvent bath (0 minute wait time) under high humidity conditions (76% RH) without any humidity control measures (no nitrogen flow).

This experiment represents baseline automated processing conditions without thermal assistance, extended solution aging, or atmospheric controls."
True,False,10.0,32,1,50.104313602035774,,10.9834084117028,,0.0127579737335835,,23.08309180466845,,2047.2767469574435,,0.8154675741254637,,59.465339707175,,0.0,,61,2024-11-14,0.0,25,False,0,0.0,46,0,0,Index: 61; Auto: True; Heating: False; Concentration: 10.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 46; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID**: 61
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer**: Polysulfone at 10.0% concentration
- **Solvent**: PolarClean
- **Environmental Conditions**: 46% relative humidity

## Procedure
The membrane was synthesized using a robotic system with the following protocol:
1. A premixed 10.0% polysulfone solution in PolarClean was used (no automated mixing)
2. The solution was processed without heating (ambient temperature of 25??C)
3. The solution was used immediately after preparation (0 days rest time)
4. The solution was drop-cast onto the substrate and blade-cast
5. The cast film was immediately immersed in the non-solvent bath (0 minutes wait time)
6. No nitrogen flow was applied either during drop-casting or after blade-casting

This experiment represents a baseline automated NIPS process without additional processing variables such as heating, extended rest time, delayed bath immersion, or nitrogen flow treatment."
True,False,10.0,33,1,73.67122147772203,15.512532697662776,9.651203160690601,1.8787671488328581,0.0137231583092547,0.0035683324784486913,19.049305928065348,2.2237866010736647,1768.8152586765616,114.286837302091,0.955023078282772,0.015906739177471544,61.40689803226863,0.0,0.024657594,0.0,65,2024-11-15,0.024657594,25,False,0,0.0,50,0,0,Index: 65; Auto: True; Heating: False; Concentration: 10.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID:** 65
- **Synthesis Method:** Automated non-solvent-induced phase separation (NIPS)
- **Polymer:** Polysulfone at 10.0% concentration
- **Solvent:** PolarClean

## Procedure
The polymer solution was premixed manually without heating (ambient temperature of 25??C). The solution was used immediately after preparation with no rest period. Using the robotic system, the solution was drop-cast onto the substrate and then blade-cast. The cast film was immediately transferred to the NIPS bath (0.0 minutes wait time) without any nitrogen treatment. The experiment was conducted at 50% relative humidity.

## Notes
This experiment represents a baseline automated NIPS process without heating, extended rest time, or nitrogen treatment to control humidity effects during the casting-to-immersion phase."
True,False,10.0,34,1,53.46447392343188,6.942689884226931,10.900464430719945,0.9728040082556959,0.015511366779726433,0.0005632301354706557,45.75062451760986,6.912139913374766,1569.7661855949282,127.17296858897951,0.6798791417963527,0.09297197830882874,61.19147106140587,0.0,0.1109236508774706,0.0,69,2024-11-15,0.1109236508774706,25,True,1,0.0,50,0,0,Index: 69; Auto: True; Heating: False; Concentration: 10.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment #69

A polysulfone membrane was synthesized via non-solvent-induced phase separation (NIPS) using an automated robotic system. The polymer solution (10% w/w polysulfone in PolarClean solvent) was prepared by the robotic system at room temperature (25??C) without additional heating. After preparation, the solution was allowed to rest for 1 day in a sample vial before processing.

The membrane was cast using the automated blade casting method at 50% relative humidity. Immediately after casting (0 minutes wait time), the sample was immersed in the NIPS bath. No nitrogen flow was applied either during the drop-casting stage or after blade casting.

This experiment represents a baseline automated synthesis condition without heating assistance or nitrogen-based humidity control measures."
True,False,11.63,3,1,98.05789122606569,6.692939933201876,9.996794146781792,0.8849013960948273,,,46.52981064571246,3.1236967532632796,935.6186454435386,34.95453351196091,0.6758018288591285,0.009656691941838259,52.82972029577995,0.0,0.010548770121783,0.0,2,2024-02-12,0.010548770121783,25,True,4,0.0,64,0,0,Index: 2; Auto: True; Heating: False; Concentration: 11.63; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 4; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 64; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID:** Index 2
- **Synthesis Method:** Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer:** Polysulfone at 11.63% concentration
- **Solvent:** PolarClean

## Procedure
The polymer solution was automatically mixed by the robotic system at room temperature (25??C) without heating. After preparation, the solution was allowed to rest in a sample vial for 4 days before processing. The solution was then automatically drop-cast onto the substrate and blade-cast using the robotic system. The cast film was immediately immersed into the NIPS bath (0.0 minutes wait time) without any nitrogen treatment. The experiment was conducted at 64% relative humidity.

## Notes
- The solution mixing was performed by the automated system rather than being premixed manually
- No nitrogen flow was applied either during the side-drop process or after blade casting
- The immediate immersion into the coagulation bath without wait time would likely influence the membrane morphology and performance"
True,False,11.63,4,1,39.13465426900338,6.45266933330147,6.258645463259671,2.8704338603627377,,,23.462340453277434,2.630688552815629,1447.3136562210943,271.45624125279875,0.7914473360290114,0.11670354802978021,57.5630022537426,0.0,0.1294980837246026,0.0,6,2024-02-23,0.1294980837246026,25,True,1,0.0,61,0,0,Index: 6; Auto: True; Heating: False; Concentration: 11.63; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 61; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID**: Index 6
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer**: Polysulfone at 11.63% concentration
- **Solvent**: PolarClean

## Procedure
The polymer solution was automatically mixed by the robotic system at room temperature (25??C) without heating. After preparation, the solution was rested in a sample vial for 1 day before processing. The solution was then automatically drop-cast onto the substrate and blade-cast using the robotic system. The cast film was immediately immersed into the NIPS bath (0.0 minutes wait time) without any nitrogen treatment either during drop-casting or after blade-casting. The experiment was conducted at 61% relative humidity.

## Notes
This experiment represents a fully automated membrane synthesis process with standard conditions (no heating, no nitrogen treatment) and moderate polymer concentration, allowing for evaluation of the base automated NIPS process."
True,False,12.0,11,1,42.736240369816734,1.2583044785483548,2.833861485754093,0.18863773542119958,,,28.129572205418203,0.732861944127271,1299.3843689175458,76.48561816812301,0.7240823175971333,0.029192245790302166,58.78125532046604,0.0,0.030669016000000004,0.0,21,2024-05-30,0.030669016,25,True,1,0.0,49,0,0,Index: 21; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 49; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment #21

A polysulfone membrane was synthesized using non-solvent-induced phase separation (NIPS) with the following parameters:

The polymer solution was prepared with 12.0% polysulfone concentration in PolarClean solvent. The solution was automatically mixed by the robotic system at room temperature (25??C) without additional heating. After preparation, the solution was rested in a sample vial for 1 day before casting.

The membrane was cast using the automated system. Immediately after blade casting (0.0 min wait time), the sample was immersed in the NIPS bath. The synthesis was conducted at 49% relative humidity without nitrogen gas flow either at the side during drop casting or after blade casting.

This experiment represents one condition in a systematic study of membrane formation parameters using an automated robotic synthesis platform."
True,False,12.0,13,1,141.45379911190125,10.770891577106177,16.557506796899347,2.0028780638130037,,,105.79673169929337,8.744943054383368,1095.1665562207322,275.4721205282091,1.004751418117732,0.02006998783064441,50.258788821995985,0.0,0.054750272999999995,0.0,25,2024-07-24,0.054750273,25,True,1,0.0,80,1,0,Index: 25; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 80; Nitrogen (Side from drop): 1; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Methodology
Polysulfone membranes were synthesized using non-solvent-induced phase separation (NIPS) with an automated robotic system. The polymer solution (12.0% w/w polysulfone in PolarClean solvent) was prepared at room temperature (25??C) without additional heating. The solution was automatically mixed by the robotic system and allowed to rest for 1 day in a sample vial before processing.

## Procedure
The polymer solution was drop-cast onto the substrate coupon with continuous dry nitrogen flow applied from the side to minimize humidity effects. After drop-casting, the solution was blade-cast without nitrogen flow. The cast film was immediately transferred to the NIPS bath (0.0 min wait time) for phase inversion. The ambient relative humidity during synthesis was 80%.

## Experimental Parameters
- Experiment ID: 25
- Process: Fully automated
- Polymer concentration: 12.0% w/w
- Solution preparation: Robot-mixed at room temperature
- Rest period: 1 day
- Humidity control: Side nitrogen flow during drop-casting only
- Immediate immersion in coagulation bath

This experiment represents one condition in a systematic study of processing parameters for membrane fabrication via NIPS."
True,False,12.0,14,1,147.00005295683096,11.212938111150384,53.341359107865614,28.130861182984667,,,143.09033060253148,64.59963406104185,922.0533197395669,409.85602341133625,0.6113640477980905,0.19480221893146646,46.72610490126114,0.0,0.1795733249293623,0.0,28,2024-07-26,0.1795733249293623,25,True,1,0.0,54,1,0,Index: 28; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 54; Nitrogen (Side from drop): 1; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Methodology
Polysulfone membranes were synthesized using non-solvent-induced phase separation (NIPS) with an automated robotic system (experiment index #28). A 12.0% w/w polysulfone solution was prepared in PolarClean solvent at room temperature (25??C) without additional heating. The solution was automatically mixed by the robotic system and allowed to rest for 1 day in a sample vial before processing.

## Casting Procedure
The polymer solution was drop-cast onto a substrate coupon with dry nitrogen flow applied from the side to minimize humidity effects. The solution was then blade-cast using the automated system. Immediately after blade casting (0.0 min wait time), the cast film was immersed in the NIPS bath to initiate phase separation. No nitrogen flow was applied after blade casting. The ambient relative humidity during synthesis was 54%.

## Notes
This experiment utilized full automation for solution preparation and casting, with specific humidity control measures (side nitrogen flow) to ensure reproducible membrane formation under controlled conditions."
True,False,12.0,23,1,51.50598562924656,9.912076116142012,8.255106779179934,3.2340661025035504,0.02176063342812996,0.002175441485490014,46.067373070518784,10.754823036501145,1189.3654311830733,150.8104211950376,0.7035067206465107,0.04421942242491963,60.127520850116014,0.0,0.04428787,0.0,46,2024-09-19,0.04428787,25,True,0,0.0,74,0,0,Index: 46; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 74; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID**: 46
- **Synthesis Method**: Automated robotic system
- **Polymer**: Polysulfone at 12.0% concentration in PolarClean solvent
- **Processing Conditions**:
  - Solution mixed by robotic system at room temperature (25??C)
  - No heating applied during mixing
  - No rest period after mixing (used immediately)
  - Zero wait time between blade casting and NIPS bath immersion
  - High ambient relative humidity (74%)
  - No nitrogen flow applied at any stage

## Methodology
The membrane was synthesized using non-solvent-induced phase separation (NIPS) technique. The polysulfone solution was automatically prepared by the robotic system at room temperature without heating. After mixing, the solution was immediately drop-cast onto the substrate, followed by blade casting. The cast film was then immediately immersed in the NIPS bath without any waiting period. The entire process was conducted under high humidity conditions (74% RH) without any humidity control measures such as nitrogen flow."
True,False,12.0,23,2,42.124759091300646,17.225429186081374,5.3137801457759855,2.9044922125227837,0.02726404739373668,0.003336806985513443,39.143442780744095,9.669026240288341,1114.6927779380223,156.60492752839096,0.6733644180075113,0.014629623765463532,60.97061481787034,0.0,0.036970658460201,0.0,47,2024-09-19,0.036970658460201,25,True,0,0.0,74,0,0,Index: 47; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 74; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID**: 47
- **Synthesis Method**: Automated robotic system
- **Polymer**: Polysulfone at 12.0% concentration in PolarClean solvent
- **Processing Conditions**:
  - Solution mixed by robotic system at room temperature (25??C)
  - No heating applied during mixing
  - No solution rest period (used immediately after mixing)
  - Zero wait time between blade casting and NIPS bath immersion
  - High ambient relative humidity (74%)
  - No nitrogen flow applied at any stage of the process

## Methodology
A polysulfone solution (12.0% w/w) was prepared in PolarClean solvent using the automated robotic system at room temperature. The solution was immediately blade-cast onto the substrate without a rest period. The cast film was immediately immersed into the non-solvent bath (0.0 minutes wait time) to induce phase separation. The entire process was conducted under ambient conditions with relatively high humidity (74% RH) without any humidity control measures (no nitrogen flow)."
True,False,12.0,32,1,119.79704241922373,42.29097967612573,30.198831868846458,24.476588018156733,0.019308681621223966,0.003573727413219789,63.14237068622202,26.110583083365047,1307.765371936134,48.09148799715358,0.8865900728400525,0.07105317783524476,54.798721861493696,0.0,0.075333857,0.0,62,2024-11-14,0.075333857,25,False,0,0.0,46,0,0,Index: 62; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 46; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID:** 62
- **Synthesis Method:** Automated non-solvent-induced phase separation (NIPS)
- **Polymer:** Polysulfone at 12.0% concentration
- **Solvent:** PolarClean

## Procedure
The polymer solution was premixed manually without heating (ambient temperature of 25??C). The solution was used immediately after preparation with no rest period. Using the robotic system, the solution was drop-cast onto the substrate and then blade-cast. The cast film was immediately transferred to the NIPS bath (0.0 minutes waiting time) without any nitrogen treatment. The experiment was conducted at 46% relative humidity.

## Notes
This experiment represents a baseline automated NIPS process without heating, extended rest time, or nitrogen treatment to control humidity effects."
True,False,12.0,33,1,106.70108583654164,5.391885422627492,68.59764419146565,0.917449887471963,0.02619343370389525,0.0009391017587063189,25.431133893649275,13.313373203786417,995.6185827336711,190.1859764142853,0.868994555524633,0.008362192056654685,50.772516248788776,0.0,0.1874926550133436,0.0,66,2024-11-15,0.1874926550133436,25,False,0,0.0,50,0,0,Index: 66; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID:** 66
- **Synthesis Method:** Automated NIPS process using robotic system
- **Polymer Solution:** 12.0% polysulfone in PolarClean solvent (premixed manually)
- **Processing Conditions:**
  - No heating during solution preparation (ambient temperature of 25??C)
  - No solution rest period (used immediately after preparation)
  - Zero wait time between blade casting and NIPS bath immersion
  - Ambient relative humidity of 50%
  - No nitrogen flow applied at any stage of the process

## Methodology
The experiment utilized an automated robotic system to synthesize polysulfone membranes via non-solvent-induced phase separation. A premixed 12% polysulfone solution in PolarClean was prepared at room temperature without heating. The solution was immediately drop-cast onto the substrate, blade-cast to form a uniform film, and then directly immersed into the non-solvent bath (0 minute wait time) without any nitrogen protection. The entire process was conducted under standard laboratory conditions with 50% relative humidity."
True,False,12.0,34,1,72.06868568538891,25.101742726271482,7.015963971660586,1.909973870194534,0.021812953096642065,0.0029219425135337627,41.21337521595756,18.453422992204978,1195.494093175482,191.72048081088104,0.7544451212371105,0.055893260704130324,59.492471106907495,0.0,0.088215061,0.0,70,2024-11-15,0.088215061,25,True,1,0.0,50,0,0,Index: 70; Auto: True; Heating: False; Concentration: 12.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID:** 70
- **Synthesis Method:** Automated non-solvent-induced phase separation (NIPS)
- **Polymer Solution:** 12.0% polysulfone in PolarClean solvent
- **Processing Conditions:**
  - Solution automatically mixed by robotic system at room temperature (25??C)
  - Solution rested for 1 day after mixing
  - No heating applied during mixing process
  - Immediate immersion in NIPS bath after blade casting (0 min wait time)
  - Ambient relative humidity: 50%
  - No nitrogen flow applied at any stage of the process

The membrane was prepared using our automated robotic system under controlled conditions. The polymer solution was blade-cast onto the substrate and immediately immersed in the non-solvent bath without any waiting period or nitrogen treatment, allowing for standard phase inversion to occur under moderate humidity conditions."
True,False,14.0,11,1,88.47667256854467,5.732844115680445,8.500486921328198,0.50821717032143,,,43.748105381064484,1.4199993108490379,976.0495031339324,16.0808732338186,0.6513396398883925,0.004839882928402087,53.992090232168906,0.0,0.0101271005257615,0.0,22,2024-05-30,0.0101271005257615,25,True,1,0.0,49,0,0,Index: 22; Auto: True; Heating: False; Concentration: 14.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 49; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID**: 22
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)

## Materials
- **Polymer**: Polysulfone (14.0% concentration)
- **Solvent**: PolarClean

## Procedure
1. The polymer solution was automatically mixed by the robotic system at room temperature (25??C) without heating.
2. The mixed solution was allowed to rest in a sample vial for 1 day.
3. The solution was automatically drop-cast onto the substrate and then blade-cast.
4. The cast film was immediately immersed in the NIPS bath (0.0 min wait time).
5. No nitrogen flow was applied either from the side after drop-casting or after blade-casting.
6. The ambient relative humidity during synthesis was 49%.

This experiment was part of a systematic investigation of processing parameters for membrane synthesis using an automated robotic platform."
True,False,14.0,14,1,207.09310351510177,12.863644902649401,21.44359956680088,3.1621256433156715,,,165.8072546985551,24.66075186706212,499.18438849870535,366.22208804326783,0.633804528100324,0.2893078449883263,42.64673056891623,0.0,0.2218262515514147,0.0,29,2024-07-26,0.2218262515514147,25,True,1,0.0,54,1,0,Index: 29; Auto: True; Heating: False; Concentration: 14.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 54; Nitrogen (Side from drop): 1; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID**: 29
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)

## Materials
- **Polymer**: Polysulfone (14.0% concentration)
- **Solvent**: PolarClean

## Procedure
1. The polymer solution was automatically mixed by the robotic system at room temperature (25??C without additional heating).
2. The mixed solution was allowed to rest in a sample vial for 1 day.
3. The solution was automatically drop-cast onto the substrate coupon.
4. Dry nitrogen was applied from the side during the drop-casting process to minimize humidity effects.
5. The solution was blade-cast without nitrogen flow after blading.
6. The cast film was immediately transferred to the NIPS bath (0.0 min wait time).
7. The entire process was conducted at 54% relative humidity.

This experiment utilized the automated robotic system for precise control over the membrane synthesis parameters, with specific attention to humidity control during the initial casting phase."
True,False,14.43,4,1,120.16287053478321,4.141987247519347,10.741580345607066,0.14612202247801284,,,53.43799883772352,1.4894850309328054,935.1704241558018,32.24295191854798,0.6286764185229821,0.01390945371008951,52.62049976014764,0.0,0.0231233544603442,0.0,7,2024-02-26,0.0231233544603442,25,True,4,0.0,59,0,0,Index: 7; Auto: True; Heating: False; Concentration: 14.43; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 4; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 59; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID**: Index 7
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer**: Polysulfone at 14.43% concentration
- **Solvent**: PolarClean

## Procedure
1. The polymer solution was automatically mixed by the robotic system at room temperature (25??C) without heating.
2. The mixed solution was allowed to rest in a sample vial for 4 days before processing.
3. The solution was automatically drop-cast onto the substrate and then blade-cast.
4. The cast film was immediately immersed in the NIPS bath (0.0 minutes wait time).
5. The entire process was conducted at 59% relative humidity.
6. No nitrogen flow was applied either during the side-drop process or after blade casting.

This experiment was part of a systematic investigation of membrane synthesis parameters using an automated robotic platform to ensure reproducibility and precision in the NIPS process."
True,False,15.0,32,1,152.72295816440803,47.633802896985586,49.93026736615739,27.129715838966515,0.0265062435280471,0.004107778963916058,81.07459312613359,22.140944746773656,1225.2191466757065,76.92135857474399,0.7024185281645955,0.21013908078882476,50.620427211763314,0.0,0.2488577701658227,0.0,63,2024-11-14,0.2488577701658227,25,False,0,0.0,46,0,0,Index: 63; Auto: True; Heating: False; Concentration: 15.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 46; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Details
- **Experiment ID:** 63
- **Synthesis Method:** Automated non-solvent-induced phase separation (NIPS)
- **Polymer:** Polysulfone at 15.0% concentration
- **Solvent:** PolarClean

## Procedure
The polymer solution was premixed manually without heating (ambient temperature of 25??C). The solution was used immediately after preparation with no rest period. Using the robotic system, the solution was drop-cast onto the substrate and then blade-cast. The cast film was immediately transferred to the NIPS bath (0.0 minutes waiting time) without any nitrogen treatment. The experiment was conducted at 46% relative humidity.

## Notes
This experiment represents a baseline automated NIPS process without heating, solution aging, delayed immersion, or humidity control measures."
True,False,15.0,33,1,182.9546167355371,28.1139343788695,57.7328976597988,52.2326699793316,0.04380102716323825,0.021310762519485413,122.39116027168262,3.321934447417671,697.113484599242,401.92236333419083,0.8126425578924406,0.04089846681532182,49.226710978297525,0.0,0.228507911525661,0.0,67,2024-11-15,0.228507911525661,25,False,0,0.0,50,0,0,Index: 67; Auto: True; Heating: False; Concentration: 15.0; Heating Block Temperature: 25; Mixed: False; Rest Time (days): 0; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID:** 67
- **Synthesis Method:** Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer:** Polysulfone at 15.0% concentration
- **Solvent:** PolarClean
- **Environmental Conditions:** 50% relative humidity

## Procedure
The polymer solution was premixed manually without heating (ambient temperature of 25??C). The solution was used immediately after preparation with no rest period. Using the robotic system, the solution was drop-cast onto the substrate and then blade-cast. The cast film was immediately transferred to the NIPS bath (0.0 minutes waiting time) without any nitrogen treatment either during drop-casting or after blade-casting.

## Notes
This experiment represents a baseline automated NIPS process without heating, extended rest periods, or nitrogen treatment to control humidity effects."
True,False,15.0,34,1,140.76871335709305,24.681103898979433,16.90201955130238,9.655240251641644,0.02683291785186668,0.0026471513656084454,93.43946549607851,34.18563995055171,1014.4177032959175,63.69034911308913,0.6787132098617198,0.07418015860182692,54.96002117640876,0.0,0.1378760606306617,0.0,71,2024-11-15,0.1378760606306617,25,True,1,0.0,50,0,0,Index: 71; Auto: True; Heating: False; Concentration: 15.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 50; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment #71

A polysulfone membrane was synthesized via non-solvent-induced phase separation (NIPS) using an automated robotic system. The polymer solution (15% polysulfone in PolarClean solvent) was prepared by the robotic system at room temperature (25??C) without additional heating. After preparation, the solution was allowed to rest for 1 day in a sample vial before processing.

The membrane was cast using the automated system under ambient conditions (50% relative humidity). Following blade casting, the sample was immediately immersed in the NIPS bath (0 minute wait time) without any nitrogen treatment either during drop casting or after blade casting.

This experiment represents one condition in a systematic study of membrane synthesis parameters using the automated platform."
True,False,16.0,11,1,162.77817832797786,3.3689341742344587,13.547134742673355,0.2874120319091755,,,60.63448254079384,0.5315647114292942,1001.4183218468746,33.86150881759012,0.5831064499056922,0.011692466225096296,49.90479770430544,0.0,0.0117603400510763,0.0,23,2024-05-30,0.0117603400510763,25,True,1,0.0,49,0,0,Index: 23; Auto: True; Heating: False; Concentration: 16.0; Heating Block Temperature: 25; Mixed: True; Rest Time (days): 1; Coupon-to-Bath Wait Time (min): 0.0; Relative Humidity: 49; Nitrogen (Side from drop): 0; Nitrogen (After blade): 0,"# Experimental Report: Automated Membrane Synthesis via NIPS

## Experiment Parameters
- **Experiment ID**: 23
- **Synthesis Method**: Automated NIPS (Non-solvent-Induced Phase Separation)
- **Polymer**: Polysulfone at 16.0% concentration
- **Solvent**: PolarClean

## Procedure
1. The polymer solution was automatically mixed by the robotic system at room temperature (25??C) without heating.
2. The mixed solution was allowed to rest in a sample vial for 1 day.
3. The solution was automatically drop-cast onto the substrate and then blade-cast.
4. The cast film was immediately immersed in the NIPS bath (0.0 minutes wait time).
5. The entire process was conducted at 49% relative humidity.
6. No nitrogen flow was applied either during the side-drop process or after blade casting.

This experiment represents one condition in a systematic study of membrane formation parameters using an automated robotic synthesis platform."
